H,M,E,B,HSubs,MSubs,ESubs,BSubs
0.087808,0.078732,0.19,1,29,28,17,5
0.087808,0.097556,0.05,1,29,30,3,5
0.087808,0.097556,0.13,1,29,30,11,5
0.087808,0.097556,0.14,1,29,30,12,5
0.087808,0.097556,0.15,0.75,29,30,13,4
0.087808,0.097556,0.16,1,29,30,14,5
0.087808,0.097556,0.17,1,29,30,15,5
0.087808,0.097556,0.18,0.75,29,30,16,4
0.087808,0.097556,0.18,1,29,30,16,5
0.087808,0.108,0.04,1,29,31,2,5
0.087808,0.108,0.05,1,29,31,3,5
0.087808,0.108,0.13,0.75,29,31,11,4
0.087808,0.108,0.13,1,29,31,11,5
0.087808,0.108,0.14,0.75,29,31,12,4
0.087808,0.108,0.14,1,29,31,12,5
0.087808,0.108,0.15,0.5,29,31,13,3
0.087808,0.108,0.15,1,29,31,13,5
0.087808,0.108,0.16,0.75,29,31,14,4
0.087808,0.108,0.16,1,29,31,14,5
0.087808,0.108,0.17,1,29,31,15,5
0.087808,0.108,0.18,1,29,31,16,5
0.087808,0.131072,0.04,1,29,33,2,5
0.087808,0.131072,0.05,1,29,33,3,5
0.087808,0.131072,0.1,1,29,33,8,5
0.087808,0.131072,0.11,1,29,33,9,5
0.087808,0.131072,0.13,0.75,29,33,11,4
0.087808,0.131072,0.14,0.5,29,33,12,3
0.087808,0.131072,0.14,1,29,33,12,5
0.087808,0.131072,0.15,0.5,29,33,13,3
0.087808,0.131072,0.15,0.75,29,33,13,4
0.087808,0.131072,0.15,1,29,33,13,5
0.087808,0.131072,0.16,0.75,29,33,14,4
0.087808,0.131072,0.17,0.5,29,33,15,3
0.087808,0.131072,0.17,0.75,29,33,15,4
0.087808,0.131072,0.17,1,29,33,15,5
0.087808,0.143748,0.04,1,29,34,2,5
0.087808,0.143748,0.05,1,29,34,3,5
0.087808,0.143748,0.11,0.75,29,34,9,4
0.087808,0.143748,0.11,1,29,34,9,5
0.087808,0.143748,0.12,1,29,34,10,5
0.087808,0.143748,0.14,0.5,29,34,12,3
0.087808,0.143748,0.14,1,29,34,12,5
0.087808,0.143748,0.15,1,29,34,13,5
0.087808,0.143748,0.16,1,29,34,14,5
0.087808,0.143748,0.17,0.5,29,34,15,3
0.087808,0.143748,0.17,0.75,29,34,15,4
0.087808,0.143748,0.18,0.5,29,34,16,3
0.087808,0.157216,0.04,1,29,35,2,5
0.087808,0.157216,0.05,1,29,35,3,5
0.087808,0.157216,0.09,1,29,35,7,5
0.087808,0.157216,0.1,1,29,35,8,5
0.087808,0.157216,0.11,1,29,35,9,5
0.087808,0.157216,0.12,0.5,29,35,10,3
0.087808,0.157216,0.13,0.75,29,35,11,4
0.087808,0.157216,0.13,1,29,35,11,5
0.087808,0.157216,0.14,0.5,29,35,12,3
0.087808,0.157216,0.14,1,29,35,12,5
0.087808,0.157216,0.15,0.75,29,35,13,4
0.087808,0.157216,0.16,0.5,29,35,14,3
0.087808,0.1715,0.04,1,29,36,2,5
0.087808,0.1715,0.09,1,29,36,7,5
0.087808,0.1715,0.1,0.75,29,36,8,4
0.087808,0.1715,0.11,0.5,29,36,9,3
0.087808,0.1715,0.11,1,29,36,9,5
0.087808,0.1715,0.12,1,29,36,10,5
0.087808,0.1715,0.13,0.75,29,36,11,4
0.087808,0.1715,0.13,1,29,36,11,5
0.087808,0.1715,0.14,1,29,36,12,5
0.087808,0.1715,0.16,0.5,29,36,14,3
0.087808,0.1715,0.17,0.25,29,36,15,2
0.087808,0.202612,0.04,0.75,29,38,2,4
0.087808,0.202612,0.04,1,29,38,2,5
0.087808,0.202612,0.08,1,29,38,6,5
0.087808,0.202612,0.1,0.75,29,38,8,4
0.087808,0.202612,0.1,1,29,38,8,5
0.087808,0.202612,0.11,0.5,29,38,9,3
0.087808,0.202612,0.11,0.75,29,38,9,4
0.087808,0.202612,0.12,1,29,38,10,5
0.087808,0.202612,0.13,0.75,29,38,11,4
0.087808,0.202612,0.13,1,29,38,11,5
0.087808,0.202612,0.14,0.5,29,38,12,3
0.087808,0.202612,0.14,0.75,29,38,12,4
0.087808,0.202612,0.15,0.25,29,38,13,2
0.087808,0.202612,0.15,0.5,29,38,13,3
0.087808,0.219488,0.03,1,29,39,1,5
0.087808,0.219488,0.04,1,29,39,2,5
0.087808,0.219488,0.09,0.75,29,39,7,4
0.087808,0.219488,0.1,0.5,29,39,8,3
0.087808,0.219488,0.1,0.75,29,39,8,4
0.087808,0.219488,0.11,1,29,39,9,5
0.087808,0.219488,0.12,0.5,29,39,10,3
0.087808,0.219488,0.12,1,29,39,10,5
0.087808,0.219488,0.13,0.75,29,39,11,4
0.087808,0.219488,0.14,0.5,29,39,12,3
0.087808,0.237276,0.03,1,29,40,1,5
0.087808,0.237276,0.04,1,29,40,2,5
0.087808,0.237276,0.07,1,29,40,5,5
0.087808,0.237276,0.08,0.75,29,40,6,4
0.087808,0.237276,0.08,1,29,40,6,5
0.087808,0.237276,0.09,0.75,29,40,7,4
0.087808,0.237276,0.09,1,29,40,7,5
0.087808,0.237276,0.1,0.5,29,40,8,3
0.087808,0.237276,0.1,0.75,29,40,8,4
0.087808,0.237276,0.1,1,29,40,8,5
0.087808,0.237276,0.11,0.5,29,40,9,3
0.087808,0.237276,0.11,1,29,40,9,5
0.087808,0.237276,0.12,0.25,29,40,10,2
0.087808,0.237276,0.15,0.25,29,40,13,2
0.087808,0.256,0.03,1,29,41,1,5
0.087808,0.256,0.04,1,29,41,2,5
0.087808,0.256,0.08,0.75,29,41,6,4
0.087808,0.256,0.09,0.5,29,41,7,3
0.087808,0.256,0.09,1,29,41,7,5
0.087808,0.256,0.1,1,29,41,8,5
0.087808,0.256,0.11,0.25,29,41,9,2
0.087808,0.256,0.11,0.5,29,41,9,3
0.087808,0.256,0.11,1,29,41,9,5
0.087808,0.256,0.12,0.5,29,41,10,3
0.087808,0.256,0.13,0.75,29,41,11,4
0.087808,0.256,0.14,0.25,29,41,12,2
0.087808,0.275684,0.07,1,29,42,5,5
0.087808,0.275684,0.08,1,29,42,6,5
0.087808,0.275684,0.09,0.75,29,42,7,4
0.087808,0.275684,0.11,0.25,29,42,9,2
0.087808,0.275684,0.12,0.5,29,42,10,3
0.087808,0.275684,0.13,0.25,29,42,11,2
0.087808,0.275684,0.13,0.5,29,42,11,3
0.087808,0.275684,0.14,0.25,29,42,12,2
0.087808,0.296352,0.07,0.75,29,43,5,4
0.087808,0.296352,0.07,1,29,43,5,5
0.087808,0.296352,0.08,0.75,29,43,6,4
0.087808,0.296352,0.09,0.75,29,43,7,4
0.087808,0.296352,0.09,1,29,43,7,5
0.087808,0.296352,0.1,0.25,29,43,8,2
0.087808,0.296352,0.1,0.75,29,43,8,4
0.087808,0.296352,0.11,0.5,29,43,9,3
0.087808,0.318028,0.08,1,29,44,6,5
0.087808,0.318028,0.09,0.25,29,44,7,2
0.087808,0.318028,0.09,1,29,44,7,5
0.087808,0.318028,0.1,0.75,29,44,8,4
0.087808,0.318028,0.12,0.25,29,44,10,2
0.087808,0.3645,0.07,0.5,29,46,5,3
0.087808,0.3645,0.07,1,29,46,5,5
0.087808,0.3645,0.09,0.25,29,46,7,2
0.087808,0.3645,0.09,0.75,29,46,7,4
0.087808,0.3645,0.09,1,29,46,7,5
0.087808,0.3645,0.1,0.5,29,46,8,3
0.087808,0.389344,0.03,1,29,47,1,5
0.087808,0.389344,0.06,1,29,47,4,5
0.087808,0.389344,0.07,1,29,47,5,5
0.087808,0.389344,0.08,0.5,29,47,6,3
0.087808,0.389344,0.09,0.5,29,47,7,3
0.087808,0.389344,0.09,0.75,29,47,7,4
0.087808,0.389344,0.13,0,29,47,11,1
0.087808,0.415292,0.05,1,29,48,3,5
0.087808,0.415292,0.06,1,29,48,4,5
0.087808,0.415292,0.07,0.5,29,48,5,3
0.087808,0.415292,0.07,1,29,48,5,5
0.087808,0.415292,0.08,1,29,48,6,5
0.087808,0.415292,0.09,0.25,29,48,7,2
0.087808,0.415292,0.1,0.25,29,48,8,2
0.087808,0.415292,0.12,0,29,48,10,1
0.087808,0.442368,0.06,0.75,29,49,4,4
0.087808,0.442368,0.06,1,29,49,4,5
0.087808,0.442368,0.07,0.5,29,49,5,3
0.087808,0.442368,0.07,0.75,29,49,5,4
0.087808,0.442368,0.07,1,29,49,5,5
0.087808,0.442368,0.08,0.5,29,49,6,3
0.087808,0.442368,0.08,0.75,29,49,6,4
0.087808,0.442368,0.08,1,29,49,6,5
0.087808,0.442368,0.09,0.5,29,49,7,3
0.087808,0.442368,0.09,1,29,49,7,5
0.108,0.027436,0.22,0.75,31,20,20,4
0.108,0.070304,0.06,1,31,27,4,5
0.108,0.078732,0.05,1,31,28,3,5
0.108,0.078732,0.06,1,31,28,4,5
0.108,0.078732,0.13,1,31,28,11,5
0.108,0.078732,0.14,1,31,28,12,5
0.108,0.078732,0.15,0.75,31,28,13,4
0.108,0.078732,0.17,1,31,28,15,5
0.108,0.097556,0.05,0.75,31,30,3,4
0.108,0.097556,0.05,1,31,30,3,5
0.108,0.097556,0.12,1,31,30,10,5
0.108,0.097556,0.13,1,31,30,11,5
0.108,0.097556,0.14,1,31,30,12,5
0.108,0.097556,0.16,0.75,31,30,14,4
0.108,0.097556,0.16,1,31,30,14,5
0.108,0.097556,0.17,0.75,31,30,15,4
0.108,0.097556,0.17,1,31,30,15,5
0.108,0.097556,0.19,0.75,31,30,17,4
0.108,0.108,0.04,1,31,31,2,5
0.108,0.108,0.05,0.75,31,31,3,4
0.108,0.108,0.05,1,31,31,3,5
0.108,0.108,0.11,1,31,31,9,5
0.108,0.108,0.12,1,31,31,10,5
0.108,0.108,0.13,0.75,31,31,11,4
0.108,0.108,0.14,1,31,31,12,5
0.108,0.108,0.15,0.5,31,31,13,3
0.108,0.108,0.15,1,31,31,13,5
0.108,0.108,0.16,1,31,31,14,5
0.108,0.108,0.17,0.75,31,31,15,4
0.108,0.108,0.17,1,31,31,15,5
0.108,0.108,0.18,1,31,31,16,5
0.108,0.131072,0.04,0.75,31,33,2,4
0.108,0.131072,0.04,1,31,33,2,5
0.108,0.131072,0.05,0.75,31,33,3,4
0.108,0.131072,0.05,1,31,33,3,5
0.108,0.131072,0.12,0.75,31,33,10,4
0.108,0.131072,0.12,1,31,33,10,5
0.108,0.131072,0.13,1,31,33,11,5
0.108,0.131072,0.14,0.75,31,33,12,4
0.108,0.131072,0.15,1,31,33,13,5
0.108,0.131072,0.16,0.5,31,33,14,3
0.108,0.131072,0.16,1,31,33,14,5
0.108,0.131072,0.17,1,31,33,15,5
0.108,0.131072,0.18,1,31,33,16,5
0.108,0.143748,0.04,0.75,31,34,2,4
0.108,0.143748,0.04,1,31,34,2,5
0.108,0.143748,0.05,0.75,31,34,3,4
0.108,0.143748,0.05,1,31,34,3,5
0.108,0.143748,0.1,1,31,34,8,5
0.108,0.143748,0.12,0.75,31,34,10,4
0.108,0.143748,0.14,0.75,31,34,12,4
0.108,0.143748,0.14,1,31,34,12,5
0.108,0.143748,0.15,1,31,34,13,5
0.108,0.143748,0.16,0.25,31,34,14,2
0.108,0.143748,0.16,0.75,31,34,14,4
0.108,0.143748,0.16,1,31,34,14,5
0.108,0.143748,0.17,0.5,31,34,15,3
0.108,0.157216,0.03,1,31,35,1,5
0.108,0.157216,0.04,0.75,31,35,2,4
0.108,0.157216,0.04,1,31,35,2,5
0.108,0.157216,0.05,1,31,35,3,5
0.108,0.157216,0.1,0.75,31,35,8,4
0.108,0.157216,0.1,1,31,35,8,5
0.108,0.157216,0.11,0.75,31,35,9,4
0.108,0.157216,0.12,0.75,31,35,10,4
0.108,0.157216,0.13,1,31,35,11,5
0.108,0.157216,0.14,1,31,35,12,5
0.108,0.157216,0.15,0.25,31,35,13,2
0.108,0.157216,0.16,0.5,31,35,14,3
0.108,0.1715,0.03,1,31,36,1,5
0.108,0.1715,0.04,0.75,31,36,2,4
0.108,0.1715,0.04,1,31,36,2,5
0.108,0.1715,0.08,1,31,36,6,5
0.108,0.1715,0.11,0.75,31,36,9,4
0.108,0.1715,0.11,1,31,36,9,5
0.108,0.1715,0.12,1,31,36,10,5
0.108,0.1715,0.13,1,31,36,11,5
0.108,0.1715,0.14,0.25,31,36,12,2
0.108,0.1715,0.14,1,31,36,12,5
0.108,0.1715,0.15,0.75,31,36,13,4
0.108,0.202612,0.03,1,31,38,1,5
0.108,0.202612,0.04,0.75,31,38,2,4
0.108,0.202612,0.04,1,31,38,2,5
0.108,0.202612,0.08,1,31,38,6,5
0.108,0.202612,0.09,0.75,31,38,7,4
0.108,0.202612,0.1,0.75,31,38,8,4
0.108,0.202612,0.12,1,31,38,10,5
0.108,0.202612,0.13,0.25,31,38,11,2
0.108,0.202612,0.13,0.75,31,38,11,4
0.108,0.202612,0.13,1,31,38,11,5
0.108,0.202612,0.14,0.25,31,38,12,2
0.108,0.202612,0.15,0.5,31,38,13,3
0.108,0.219488,0.03,1,31,39,1,5
0.108,0.219488,0.04,0.75,31,39,2,4
0.108,0.219488,0.04,1,31,39,2,5
0.108,0.219488,0.07,1,31,39,5,5
0.108,0.219488,0.08,1,31,39,6,5
0.108,0.219488,0.1,1,31,39,8,5
0.108,0.219488,0.11,0.75,31,39,9,4
0.108,0.219488,0.12,0.25,31,39,10,2
0.108,0.219488,0.12,0.75,31,39,10,4
0.108,0.219488,0.12,1,31,39,10,5
0.108,0.219488,0.13,0.5,31,39,11,3
0.108,0.219488,0.14,0.25,31,39,12,2
0.108,0.219488,0.15,0.25,31,39,13,2
0.108,0.219488,0.15,0.5,31,39,13,3
0.108,0.237276,0.03,1,31,40,1,5
0.108,0.237276,0.04,1,31,40,2,5
0.108,0.237276,0.07,1,31,40,5,5
0.108,0.237276,0.08,1,31,40,6,5
0.108,0.237276,0.09,0.75,31,40,7,4
0.108,0.237276,0.09,1,31,40,7,5
0.108,0.237276,0.11,0.75,31,40,9,4
0.108,0.237276,0.11,1,31,40,9,5
0.108,0.237276,0.12,0.25,31,40,10,2
0.108,0.237276,0.12,0.5,31,40,10,3
0.108,0.237276,0.12,1,31,40,10,5
0.108,0.237276,0.13,0.5,31,40,11,3
0.108,0.237276,0.15,0.25,31,40,13,2
0.108,0.237276,0.15,0.5,31,40,13,3
0.108,0.256,0.03,1,31,41,1,5
0.108,0.256,0.04,1,31,41,2,5
0.108,0.256,0.07,1,31,41,5,5
0.108,0.256,0.08,1,31,41,6,5
0.108,0.256,0.09,0.5,31,41,7,3
0.108,0.256,0.1,0.75,31,41,8,4
0.108,0.256,0.1,1,31,41,8,5
0.108,0.256,0.11,0.5,31,41,9,3
0.108,0.256,0.11,0.75,31,41,9,4
0.108,0.256,0.12,0.5,31,41,10,3
0.108,0.256,0.13,0.25,31,41,11,2
0.108,0.256,0.13,0.75,31,41,11,4
0.108,0.275684,0.03,1,31,42,1,5
0.108,0.275684,0.07,1,31,42,5,5
0.108,0.275684,0.08,0.75,31,42,6,4
0.108,0.275684,0.09,0.5,31,42,7,3
0.108,0.275684,0.1,0.5,31,42,8,3
0.108,0.275684,0.1,1,31,42,8,5
0.108,0.275684,0.11,0.25,31,42,9,2
0.108,0.275684,0.12,0.5,31,42,10,3
0.108,0.275684,0.12,0.75,31,42,10,4
0.108,0.275684,0.14,0,31,42,12,1
0.108,0.296352,0.03,1,31,43,1,5
0.108,0.296352,0.06,1,31,43,4,5
0.108,0.296352,0.08,0.75,31,43,6,4
0.108,0.296352,0.08,1,31,43,6,5
0.108,0.296352,0.1,1,31,43,8,5
0.108,0.296352,0.13,0.25,31,43,11,2
0.108,0.296352,0.14,0,31,43,12,1
0.108,0.296352,0.15,0,31,43,13,1
0.108,0.318028,0.03,1,31,44,1,5
0.108,0.318028,0.07,0.75,31,44,5,4
0.108,0.318028,0.08,0.5,31,44,6,3
0.108,0.318028,0.08,1,31,44,6,5
0.108,0.318028,0.09,0.5,31,44,7,3
0.108,0.318028,0.09,0.75,31,44,7,4
0.108,0.318028,0.09,1,31,44,7,5
0.108,0.318028,0.1,0.25,31,44,8,2
0.108,0.318028,0.1,0.75,31,44,8,4
0.108,0.318028,0.1,1,31,44,8,5
0.108,0.3645,0.03,1,31,46,1,5
0.108,0.3645,0.08,0.5,31,46,6,3
0.108,0.3645,0.08,0.75,31,46,6,4
0.108,0.3645,0.08,1,31,46,6,5
0.108,0.3645,0.09,0.5,31,46,7,3
0.108,0.3645,0.1,0.25,31,46,8,2
0.108,0.3645,0.11,0.25,31,46,9,2
0.108,0.389344,0.03,1,31,47,1,5
0.108,0.389344,0.05,1,31,47,3,5
0.108,0.389344,0.07,0.75,31,47,5,4
0.108,0.389344,0.07,1,31,47,5,5
0.108,0.389344,0.08,0.75,31,47,6,4
0.108,0.389344,0.09,0.25,31,47,7,2
0.108,0.389344,0.09,0.75,31,47,7,4
0.108,0.389344,0.1,0.25,31,47,8,2
0.108,0.389344,0.1,0.75,31,47,8,4
0.108,0.389344,0.13,0,31,47,11,1
0.108,0.415292,0.06,1,31,48,4,5
0.108,0.415292,0.07,0.5,31,48,5,3
0.108,0.415292,0.11,0,31,48,9,1
0.108,0.442368,0.05,1,31,49,3,5
0.108,0.442368,0.06,0.75,31,49,4,4
0.108,0.442368,0.06,1,31,49,4,5
0.108,0.442368,0.07,0.75,31,49,5,4
0.108,0.442368,0.07,1,31,49,5,5
0.108,0.442368,0.08,0.75,31,49,6,4
0.108,0.442368,0.08,1,31,49,6,5
0.108,0.442368,0.09,0.5,31,49,7,3
0.108,0.442368,0.09,0.75,31,49,7,4
0.108,0.442368,0.09,1,31,49,7,5
0.108,0.442368,0.1,0.25,31,49,8,2
0.108,0.442368,0.1,1,31,49,8,5
0.108,0.442368,0.11,0,31,49,9,1
0.131072,0.070304,0.06,1,33,27,4,5
0.131072,0.070304,0.15,1,33,27,13,5
0.131072,0.078732,0.05,0.75,33,28,3,4
0.131072,0.078732,0.05,1,33,28,3,5
0.131072,0.078732,0.06,1,33,28,4,5
0.131072,0.078732,0.15,1,33,28,13,5
0.131072,0.078732,0.16,0.75,33,28,14,4
0.131072,0.078732,0.17,1,33,28,15,5
0.131072,0.097556,0.05,0.75,33,30,3,4
0.131072,0.097556,0.05,1,33,30,3,5
0.131072,0.097556,0.06,1,33,30,4,5
0.131072,0.097556,0.14,0.75,33,30,12,4
0.131072,0.097556,0.15,1,33,30,13,5
0.131072,0.097556,0.16,1,33,30,14,5
0.131072,0.097556,0.17,1,33,30,15,5
0.131072,0.097556,0.18,0.75,33,30,16,4
0.131072,0.097556,0.18,1,33,30,16,5
0.131072,0.097556,0.19,0.75,33,30,17,4
0.131072,0.108,0.04,1,33,31,2,5
0.131072,0.108,0.05,0.75,33,31,3,4
0.131072,0.108,0.05,1,33,31,3,5
0.131072,0.108,0.13,1,33,31,11,5
0.131072,0.108,0.14,0.75,33,31,12,4
0.131072,0.108,0.14,1,33,31,12,5
0.131072,0.108,0.15,0.75,33,31,13,4
0.131072,0.108,0.15,1,33,31,13,5
0.131072,0.108,0.16,0.75,33,31,14,4
0.131072,0.108,0.16,1,33,31,14,5
0.131072,0.108,0.17,1,33,31,15,5
0.131072,0.108,0.18,0.75,33,31,16,4
0.131072,0.108,0.19,0.5,33,31,17,3
0.131072,0.131072,0.04,0.75,33,33,2,4
0.131072,0.131072,0.04,1,33,33,2,5
0.131072,0.131072,0.05,0.75,33,33,3,4
0.131072,0.131072,0.05,1,33,33,3,5
0.131072,0.131072,0.11,0.75,33,33,9,4
0.131072,0.131072,0.11,1,33,33,9,5
0.131072,0.131072,0.12,0.75,33,33,10,4
0.131072,0.131072,0.12,1,33,33,10,5
0.131072,0.131072,0.14,0.5,33,33,12,3
0.131072,0.131072,0.14,0.75,33,33,12,4
0.131072,0.131072,0.14,1,33,33,12,5
0.131072,0.131072,0.15,0.5,33,33,13,3
0.131072,0.131072,0.15,0.75,33,33,13,4
0.131072,0.131072,0.15,1,33,33,13,5
0.131072,0.131072,0.16,1,33,33,14,5
0.131072,0.131072,0.17,0.5,33,33,15,3
0.131072,0.131072,0.17,1,33,33,15,5
0.131072,0.131072,0.18,0.75,33,33,16,4
0.131072,0.143748,0.04,0.5,33,34,2,3
0.131072,0.143748,0.04,0.75,33,34,2,4
0.131072,0.143748,0.04,1,33,34,2,5
0.131072,0.143748,0.05,0.75,33,34,3,4
0.131072,0.143748,0.05,1,33,34,3,5
0.131072,0.143748,0.1,1,33,34,8,5
0.131072,0.143748,0.11,0.75,33,34,9,4
0.131072,0.143748,0.11,1,33,34,9,5
0.131072,0.143748,0.12,1,33,34,10,5
0.131072,0.143748,0.13,0.75,33,34,11,4
0.131072,0.143748,0.14,0.5,33,34,12,3
0.131072,0.143748,0.14,1,33,34,12,5
0.131072,0.143748,0.15,0.75,33,34,13,4
0.131072,0.143748,0.15,1,33,34,13,5
0.131072,0.143748,0.16,0.5,33,34,14,3
0.131072,0.143748,0.17,0.5,33,34,15,3
0.131072,0.143748,0.18,0.5,33,34,16,3
0.131072,0.157216,0.03,0.75,33,35,1,4
0.131072,0.157216,0.03,1,33,35,1,5
0.131072,0.157216,0.04,0.75,33,35,2,4
0.131072,0.157216,0.04,1,33,35,2,5
0.131072,0.157216,0.05,0.75,33,35,3,4
0.131072,0.157216,0.05,1,33,35,3,5
0.131072,0.157216,0.11,0.75,33,35,9,4
0.131072,0.157216,0.11,1,33,35,9,5
0.131072,0.157216,0.12,0.75,33,35,10,4
0.131072,0.157216,0.12,1,33,35,10,5
0.131072,0.157216,0.13,0.5,33,35,11,3
0.131072,0.157216,0.13,0.75,33,35,11,4
0.131072,0.157216,0.14,0.5,33,35,12,3
0.131072,0.157216,0.14,0.75,33,35,12,4
0.131072,0.157216,0.14,1,33,35,12,5
0.131072,0.157216,0.15,1,33,35,13,5
0.131072,0.157216,0.16,0.25,33,35,14,2
0.131072,0.1715,0.03,0.75,33,36,1,4
0.131072,0.1715,0.03,1,33,36,1,5
0.131072,0.1715,0.04,0.75,33,36,2,4
0.131072,0.1715,0.04,1,33,36,2,5
0.131072,0.1715,0.08,1,33,36,6,5
0.131072,0.1715,0.09,1,33,36,7,5
0.131072,0.1715,0.1,0.75,33,36,8,4
0.131072,0.1715,0.1,1,33,36,8,5
0.131072,0.1715,0.12,0.75,33,36,10,4
0.131072,0.1715,0.13,0.5,33,36,11,3
0.131072,0.1715,0.13,1,33,36,11,5
0.131072,0.1715,0.14,0.5,33,36,12,3
0.131072,0.1715,0.14,1,33,36,12,5
0.131072,0.1715,0.15,0.25,33,36,13,2
0.131072,0.1715,0.15,0.75,33,36,13,4
0.131072,0.1715,0.16,0.5,33,36,14,3
0.131072,0.202612,0.03,0.75,33,38,1,4
0.131072,0.202612,0.03,1,33,38,1,5
0.131072,0.202612,0.04,0.75,33,38,2,4
0.131072,0.202612,0.04,1,33,38,2,5
0.131072,0.202612,0.08,1,33,38,6,5
0.131072,0.202612,0.09,1,33,38,7,5
0.131072,0.202612,0.11,0.5,33,38,9,3
0.131072,0.202612,0.11,0.75,33,38,9,4
0.131072,0.202612,0.11,1,33,38,9,5
0.131072,0.202612,0.12,1,33,38,10,5
0.131072,0.202612,0.13,0.5,33,38,11,3
0.131072,0.202612,0.14,0.25,33,38,12,2
0.131072,0.202612,0.15,0.5,33,38,13,3
0.131072,0.202612,0.16,0.25,33,38,14,2
0.131072,0.219488,0.03,0.75,33,39,1,4
0.131072,0.219488,0.03,1,33,39,1,5
0.131072,0.219488,0.04,0.75,33,39,2,4
0.131072,0.219488,0.04,1,33,39,2,5
0.131072,0.219488,0.08,1,33,39,6,5
0.131072,0.219488,0.09,0.75,33,39,7,4
0.131072,0.219488,0.1,0.5,33,39,8,3
0.131072,0.219488,0.1,0.75,33,39,8,4
0.131072,0.219488,0.12,0.5,33,39,10,3
0.131072,0.219488,0.12,1,33,39,10,5
0.131072,0.219488,0.13,0.25,33,39,11,2
0.131072,0.219488,0.13,0.75,33,39,11,4
0.131072,0.219488,0.14,0.25,33,39,12,2
0.131072,0.219488,0.14,0.5,33,39,12,3
0.131072,0.219488,0.15,0.25,33,39,13,2
0.131072,0.237276,0.03,1,33,40,1,5
0.131072,0.237276,0.04,1,33,40,2,5
0.131072,0.237276,0.08,0.75,33,40,6,4
0.131072,0.237276,0.08,1,33,40,6,5
0.131072,0.237276,0.1,0.75,33,40,8,4
0.131072,0.237276,0.11,0.5,33,40,9,3
0.131072,0.237276,0.13,0.25,33,40,11,2
0.131072,0.237276,0.15,0.25,33,40,13,2
0.131072,0.256,0.03,1,33,41,1,5
0.131072,0.256,0.07,1,33,41,5,5
0.131072,0.256,0.08,0.75,33,41,6,4
0.131072,0.256,0.08,1,33,41,6,5
0.131072,0.256,0.09,0.75,33,41,7,4
0.131072,0.256,0.1,0.5,33,41,8,3
0.131072,0.256,0.1,1,33,41,8,5
0.131072,0.256,0.11,0.25,33,41,9,2
0.131072,0.256,0.11,1,33,41,9,5
0.131072,0.256,0.12,1,33,41,10,5
0.131072,0.256,0.13,0.75,33,41,11,4
0.131072,0.256,0.14,0.25,33,41,12,2
0.131072,0.275684,0.03,1,33,42,1,5
0.131072,0.275684,0.06,1,33,42,4,5
0.131072,0.275684,0.07,1,33,42,5,5
0.131072,0.275684,0.1,0.75,33,42,8,4
0.131072,0.275684,0.1,1,33,42,8,5
0.131072,0.275684,0.12,0.5,33,42,10,3
0.131072,0.275684,0.12,0.75,33,42,10,4
0.131072,0.296352,0.03,1,33,43,1,5
0.131072,0.296352,0.07,0.75,33,43,5,4
0.131072,0.296352,0.09,0.5,33,43,7,3
0.131072,0.296352,0.1,0.25,33,43,8,2
0.131072,0.296352,0.11,0.25,33,43,9,2
0.131072,0.296352,0.11,0.5,33,43,9,3
0.131072,0.296352,0.15,0,33,43,13,1
0.131072,0.318028,0.03,1,33,44,1,5
0.131072,0.318028,0.07,0.75,33,44,5,4
0.131072,0.318028,0.07,1,33,44,5,5
0.131072,0.318028,0.08,0.5,33,44,6,3
0.131072,0.318028,0.08,0.75,33,44,6,4
0.131072,0.318028,0.09,0.75,33,44,7,4
0.131072,0.318028,0.09,1,33,44,7,5
0.131072,0.318028,0.1,0.5,33,44,8,3
0.131072,0.318028,0.1,0.75,33,44,8,4
0.131072,0.318028,0.1,1,33,44,8,5
0.131072,0.318028,0.11,0.25,33,44,9,2
0.131072,0.3645,0.03,1,33,46,1,5
0.131072,0.3645,0.08,0.75,33,46,6,4
0.131072,0.3645,0.09,1,33,46,7,5
0.131072,0.3645,0.1,0.25,33,46,8,2
0.131072,0.3645,0.1,0.5,33,46,8,3
0.131072,0.3645,0.1,0.75,33,46,8,4
0.131072,0.3645,0.12,0,33,46,10,1
0.131072,0.3645,0.12,0.25,33,46,10,2
0.131072,0.3645,0.13,0,33,46,11,1
0.131072,0.389344,0.03,1,33,47,1,5
0.131072,0.389344,0.06,1,33,47,4,5
0.131072,0.389344,0.1,0.5,33,47,8,3
0.131072,0.389344,0.1,0.75,33,47,8,4
0.131072,0.389344,0.12,0,33,47,10,1
0.131072,0.415292,0.05,1,33,48,3,5
0.131072,0.415292,0.06,1,33,48,4,5
0.131072,0.415292,0.07,0.75,33,48,5,4
0.131072,0.415292,0.08,0.5,33,48,6,3
0.131072,0.415292,0.09,0.5,33,48,7,3
0.131072,0.415292,0.11,0,33,48,9,1
0.131072,0.442368,0.05,1,33,49,3,5
0.131072,0.442368,0.06,0.75,33,49,4,4
0.131072,0.442368,0.06,1,33,49,4,5
0.131072,0.442368,0.07,0.5,33,49,5,3
0.131072,0.442368,0.07,0.75,33,49,5,4
0.131072,0.442368,0.07,1,33,49,5,5
0.131072,0.442368,0.08,0.75,33,49,6,4
0.131072,0.442368,0.08,1,33,49,6,5
0.131072,0.442368,0.09,0.5,33,49,7,3
0.131072,0.442368,0.09,1,33,49,7,5
